retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
False,8,8,0,True,173.333,12128,-54,5180,0.017838999999999938,173.333,0
False,8,8,0,True,173.333,12128,-54,5180,0.01784999999999992,173.333,0
False,8,8,0,True,173.333,12128,-54,5180,0.01785799999999993,173.333,0
False,8,8,0,True,173.333,12128,-54,5180,0.01786999999999994,173.333,0
False,8,8,0,True,173.333,12128,-53,5180,0.017880000000000007,173.333,0
False,8,8,0,True,173.333,12128,-51,5180,0.019896999999999943,173.333,0
False,8,8,0,True,173.333,12128,-51,5180,0.01990599999999998,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.01991299999999996,173.333,0
False,8,8,0,True,173.333,12128,-49,5180,0.019926999999999917,173.333,0
False,8,8,0,True,173.333,12128,-54,5180,0.019934999999999925,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.019942999999999933,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.01995899999999995,173.333,0
False,8,8,0,True,173.333,12128,-51,5180,0.019966999999999957,173.333,0
False,8,8,0,True,173.333,12128,-52,5180,0.02004399999999995,173.333,0
False,8,8,0,True,173.333,12128,-49,5180,0.02005199999999996,173.333,0
False,8,8,0,True,173.333,12128,-49,5180,0.020059999999999967,173.333,0
False,8,8,0,True,173.333,12128,-48,5180,0.020066999999999946,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.020074999999999954,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.020081999999999933,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.02008999999999994,173.333,0
False,8,8,0,True,173.333,12128,-52,5180,0.02009699999999992,173.333,0
False,8,8,0,True,173.333,12128,-55,5180,0.02010499999999993,173.333,0
False,8,8,0,True,173.333,12128,-49,5180,0.02011599999999991,173.333,0
False,8,8,0,True,173.333,12128,0,5180,0.02012399999999992,173.333,0
False,8,8,0,True,173.333,12128,-53,5180,0.02123699999999995,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.021258999999999917,173.333,0
False,8,8,0,True,173.333,12128,-49,5180,0.021289000000000002,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.02130299999999996,173.333,0
False,8,8,0,True,173.333,12128,-48,5180,0.021318999999999977,173.333,0
False,8,8,0,True,173.333,12128,-47,5180,0.021332000000000018,173.333,0
False,8,8,0,True,173.333,12128,-49,5180,0.021344999999999947,173.333,0
False,8,8,0,True,173.333,12128,-48,5180,0.021359999999999935,173.333,0
False,8,8,0,True,173.333,12128,-48,5180,0.023573999999999984,173.333,0
False,8,8,0,True,173.333,12128,-48,5180,0.023590999999999918,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.02360399999999996,173.333,0
False,8,8,0,True,173.333,12128,-48,5180,0.023793999999999982,173.333,0
False,8,8,0,True,173.333,12128,-50,5180,0.02380699999999991,173.333,0
False,8,8,0,True,173.333,12128,-47,5180,0.023819999999999952,173.333,0
